"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"17/10/2014, 10:23:03:992";"Trace";"Set default parameter: side; with value: Client";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"7C5EB746C2994B4590F8A3C700CC16A5"
"17/10/2014, 10:23:04:002";"Trace";"Set default parameter: file_id; with value: 1696B1E514CC4B1AB031F6380A2DC352";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1D024820C6F54B089D82A3C700CC16A5"
"17/10/2014, 10:23:04:010";"Trace";"Set default parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"D57AF03989574A8E84A6A3C700CC16A9"
"17/10/2014, 10:23:04:018";"Trace";"Set default parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"219F659DC4E34397BA57A3C700CC16AE"
"17/10/2014, 10:23:04:036";"Trace";"Set default parameter: file_type_id; with value: SIF";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"C59CAD2AFC2144AA961BA3C700CC16B3"
"17/10/2014, 10:23:04:045";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"9843108C04A3412F8374A3C700CC16B3"
"17/10/2014, 10:23:04:055";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"D9FD84DFFFCA415CB6ECA3C700CC16B7"
"17/10/2014, 10:23:04:086";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"58BEA3E3946148018E46A3C700CC16C1"
"17/10/2014, 10:23:04:098";"Trace";"Resolving parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b};";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"4462DD30B45E48BEAC82A3C700CC16C5"
"17/10/2014, 10:23:04:106";"Trace";"Resolving parameter: file_type_id; with value: SIF;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1B525DAE4DD440C7A69FA3C700CC16C5"
"17/10/2014, 10:23:04:116";"Trace";"Resolving parameter: side; with value: Client;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"682192D7DD31455681C9A3C700CC16CA"
"17/10/2014, 10:23:04:128";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"74D0D13C0715481AB088A3C700CC16CF"
"17/10/2014, 10:23:04:153";"Trace";"Resolving parameter: transmission_mode; with value: 1;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"85D80987474C4E508BD1A3C700CC16D4"
"17/10/2014, 10:23:04:206";"Trace";"Set execution parameter: file_name; Value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"9BBCEEA43A3A4A20B45DA3C700CC16E6"
"17/10/2014, 10:23:04:237";"Trace";"Set execution parameter: file_status; Value: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"18BC0F1E22C944DC8F15A3C700CC16F0"
"17/10/2014, 10:23:04:290";"Trace";"Set execution parameter: cfnc_local_name; Value: SIFsignOffV1";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"47B2495CDDD341C79E3DA3C700CC16FE"
"17/10/2014, 10:23:04:323";"Trace";"Set execution parameter: cfnc_cuid; Value: 003814";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"EEFB887C747445F8BC0DA3C700CC1707"
"17/10/2014, 10:23:04:355";"Trace";"Set execution parameter: cfnc_paygroup; Value: 0000";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"9A35394ED2DA44C6BA79A3C700CC1710"
"17/10/2014, 10:23:04:378";"Trace";"Set execution parameter: cfnc_sequence; Value: 00";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"8534041E6B5640B79835A3C700CC171A"
"17/10/2014, 10:23:04:406";"Trace";"Set execution parameter: cfnc_ftype; Value: SIF";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"4B7384B92730473D8A3CA3C700CC171F"
"17/10/2014, 10:23:04:437";"Trace";"Set execution parameter: cfnc_extension; Value: txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1EF7C4E6B81546A4B878A3C700CC1728"
"17/10/2014, 10:23:04:476";"Trace";"Set execution parameter: cfnc_region; Value: E";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"A9AB8E193F3C43FD80D7A3C700CC1736"
"17/10/2014, 10:23:04:498";"Trace";"Set execution parameter: cfnc_country; Value: FR";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"6E2D036430E4477BB821A3C700CC173B"
"17/10/2014, 10:23:04:519";"Trace";"Set execution parameter: cfnc_barcode; Value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"459E06406E564E52B3F7A3C700CC1744"
"17/10/2014, 10:23:04:552";"Trace";"Set execution parameter: input_file_info_creation_date; Value: 20141017102257";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"7F05AE27FB844AF384F5A3C700CC174D"
"17/10/2014, 10:23:04:563";"Trace";"Resolving parameter: side; with value: Client;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"C2621406A1D249529B8BA3C700CC174D"
"17/10/2014, 10:23:04:572";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.NamingConventionCommandEvent for 0 event(s) and 1 parameter(s)";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"23FCBDC4F4B2413F8745A3C700CC1752"
"17/10/2014, 10:23:04:582";"Info";"End step 3 execution successfully";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"40DEFC9F89E14F6683F3A3C700CC1757"
"17/10/2014, 10:23:04:609";"Info";">> Begin execution step: CEE1BE84DDF44E12B583A3C700CC126A; with order: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"2DE71A698CCD40BCAE99A3C700CC175B"
"17/10/2014, 10:23:04:625";"Debug";"Command: 978D72A584934C2490BE1242047FF71D; Name: Validate if client has correct entity";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"640692543F9041D09311A3C700CC1760"
"17/10/2014, 10:23:04:627";"Debug";"Registering parameters for step CEE1BE84DDF44E12B583A3C700CC126A";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"06113A95B2CF45A0B59AA3C700CC1760"
"17/10/2014, 10:23:04:634";"Trace";"Set default parameter: pipeline_id; with value: 9181181E3C954DF6AF60CA400A4C5F95";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"52CCEB6060264C5C8AB6A3C700CC1765"
"17/10/2014, 10:23:04:649";"Trace";"Set default parameter: tid; with value: 010255";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"8864CDE4FCE0400686DFA3C700CC176A"
"17/10/2014, 10:23:04:667";"Trace";"Set default parameter: side; with value: Client";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"9E41247FF75F4027B528A3C700CC176E"
"17/10/2014, 10:23:04:680";"Trace";"Set default parameter: file_id; with value: 1696B1E514CC4B1AB031F6380A2DC352";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E41C3373270743368E0AA3C700CC1773"
"17/10/2014, 10:23:04:690";"Trace";"Set default parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"7B05F8EB8B5242D9AB86A3C700CC1778"
"17/10/2014, 10:23:04:697";"Trace";"Set default parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"F2BBB08994124214BBB9A3C700CC1778"
"17/10/2014, 10:23:04:707";"Trace";"Set default parameter: file_type_id; with value: SIF";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"03B82695561242119FBAA3C700CC177C"
"17/10/2014, 10:23:04:714";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"86F3497BFC814511BAF8A3C700CC177C"
"17/10/2014, 10:23:04:726";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"DCD9E17809F04D66B56CA3C700CC1781"
"17/10/2014, 10:23:04:754";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1CA31D4F0DF9428DA671A3C700CC178A"
"17/10/2014, 10:23:04:772";"Trace";"Resolving parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b};";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"32D14D627FBB420EB853A3C700CC178F"
"17/10/2014, 10:23:04:781";"Trace";"Resolving parameter: file_type_id; with value: SIF;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"83C2007A7C344A5BA7C0A3C700CC178F"
"17/10/2014, 10:23:04:802";"Trace";"Get execution parameter: cfnc_cuid; Value: 003814";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"EECB88F278C74C239E83A3C700CC1798"
"17/10/2014, 10:23:04:816";"Trace";"Resolving execution parameter: cfnc_cuid; with value: 003814;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"A354016F60304447B6AAA3C700CC179D"
"17/10/2014, 10:23:04:826";"Trace";"Get execution parameter: cfnc_country; Value: FR";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1EFAF066E48A48109186A3C700CC179D"
"17/10/2014, 10:23:04:836";"Trace";"Resolving execution parameter: cfnc_country; with value: FR;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"69EF9DA950094B69AC47A3C700CC17A2"
"17/10/2014, 10:23:04:894";"Trace";"Set execution parameter: cfnc_pid; Value: 998033";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"5B2E0E51039943D1B732A3C700CC17B5"
"17/10/2014, 10:23:04:917";"Trace";"Set execution parameter: cfnc_lid; Value: 00313801";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"B923141AFF2443D19A91A3C700CC17B9"
"17/10/2014, 10:23:04:942";"Trace";"Set execution parameter: cfnc_bpm_errors_id; Value: ";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"4D4271F381E348E1877FA3C700CC17C3"
"17/10/2014, 10:23:04:958";"Trace";"Resolving parameter: tid; with value: 010255;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"7C855BD4A16F4A47B37EA3C700CC17C7"
"17/10/2014, 10:23:04:962";"Trace";"Get execution parameter: cfnc_cuid; Value: 003814";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"8AF9F151E4854E03AE6CA3C700CC17C7"
"17/10/2014, 10:23:04:976";"Trace";"Resolving execution parameter: cfnc_cuid; with value: 003814;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"250E0BFA8B8E4A1186D8A3C700CC17CC"
"17/10/2014, 10:23:04:989";"Trace";"Get execution parameter: cfnc_country; Value: FR";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"6DECF7D6605146C8ABF4A3C700CC17D1"
"17/10/2014, 10:23:04:996";"Trace";"Resolving execution parameter: cfnc_country; with value: FR;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"0E26420A4A384DB481BEA3C700CC17D1"
"17/10/2014, 10:23:05:002";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"F9BB79FE25184300B8F7A3C700CC17D5"
"17/10/2014, 10:23:05:029";"Trace";"Get execution parameter: cfnc_paygroup; Value: 0000";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"3A5CFD566D2C4BF0BA0DA3C700CC17DA"
"17/10/2014, 10:23:05:037";"Trace";"Resolving execution parameter: cfnc_paygroup; with value: 0000;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"69FB1CBDA9434884B93EA3C700CC17DF"
"17/10/2014, 10:23:05:053";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.ValidateEntityEventGenerator for 0 event(s) and 11 parameter(s)";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"813A60B617C341D19014A3C700CC17E3"
"17/10/2014, 10:23:05:061";"Info";"End step 4 execution successfully";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"4E44000768774F1F8FFAA3C700CC17E3"
"17/10/2014, 10:23:05:093";"Info";">> Begin execution step: A55FBE02200840AE9952A3C700CC126A; with order: 5";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"9F904BCF6C48437EA2FBA3C700CC17ED"
"17/10/2014, 10:23:05:114";"Debug";"Command: 20C0B48258454F3B9B0E0486BFDFAF49; Name: Manage Locked Channel Command";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"3AFE31FAEDE348859DEAA3C700CC17F6"
"17/10/2014, 10:23:05:124";"Debug";"Registering parameters for step A55FBE02200840AE9952A3C700CC126A";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"C36FAA575AD7472AB9F8A3C700CC17F6"
"17/10/2014, 10:23:05:133";"Trace";"Set default parameter: pipeline_id; with value: 9181181E3C954DF6AF60CA400A4C5F95";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"D3BB6336AE104C51B327A3C700CC17FB"
"17/10/2014, 10:23:05:142";"Trace";"Set default parameter: tid; with value: 010255";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"D3EB689336C944F7AE9AA3C700CC17FB"
"17/10/2014, 10:23:05:165";"Trace";"Set default parameter: side; with value: Client";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"690C8C7CDD424135AF90A3C700CC1804"
"17/10/2014, 10:23:05:176";"Trace";"Set default parameter: file_id; with value: 1696B1E514CC4B1AB031F6380A2DC352";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"7166906FB76C43AFAD72A3C700CC1809"
"17/10/2014, 10:23:05:182";"Trace";"Set default parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"3410CAEEEBC84FDC9F1EA3C700CC1809"
"17/10/2014, 10:23:05:192";"Trace";"Set default parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1CD9BBF3B9A74DBD948AA3C700CC180E"
"17/10/2014, 10:23:05:205";"Trace";"Set default parameter: file_type_id; with value: SIF";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E73F653C20FE4B38A137A3C700CC180E"
"17/10/2014, 10:23:05:214";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"2AFEFCD2F4A04738B1DFA3C700CC1812"
"17/10/2014, 10:23:05:229";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"626635B00CF541EAA1B6A3C700CC1817"
"17/10/2014, 10:23:05:249";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"BCD601B2465F4F7AB4CEA3C700CC181C"
"17/10/2014, 10:23:05:260";"Trace";"Resolving parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b};";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"25B98702C13244968CFEA3C700CC1820"
"17/10/2014, 10:23:05:265";"Trace";"Resolving parameter: file_type_id; with value: SIF;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"C2816B9EB3774282AE49A3C700CC1820"
"17/10/2014, 10:23:05:289";"Trace";"Get execution parameter: file_status; Value: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E9940FB942DA4950826CA3C700CC182A"
"17/10/2014, 10:23:05:297";"Trace";"Resolving execution parameter: file_status; with value: 4;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"DECE862D545347608272A3C700CC182A"
"17/10/2014, 10:23:05:328";"Trace";"Get execution parameter: cfnc_cuid; Value: 003814";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"0FBB002286F0429F8339A3C700CC1833"
"17/10/2014, 10:23:05:339";"Trace";"Get execution parameter: cfnc_paygroup; Value: 0000";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"BDAD2B444675420FA998A3C700CC1838"
"17/10/2014, 10:23:05:348";"Trace";"Get execution parameter: file_status; Value: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"C1E3A06FC209430C8EC7A3C700CC183C"
"17/10/2014, 10:23:05:360";"Trace";"Resolving parameter: tid; with value: 010255;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"701CF2B755F345869B7BA3C700CC183C"
"17/10/2014, 10:23:05:391";"Trace";"Resolving parameter: reports_folder_mask; with value: \\ind048\Webbyfiles\folders\00{0}\REPORTS;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"2F825BD6C9BB4089AF47A3C700CC1846"
"17/10/2014, 10:23:05:434";"Error";"Logon failure: unknown user name or bad password.
";"Exception: System.IO.IOException 
Exception Message: Logon failure: unknown user name or bad password.
 
Exception Source: mscorlib 
Exception Stack:    at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   at System.IO.Directory.InternalCreateDirectory(String fullPath, String path, DirectorySecurity dirSecurity)
   at System.IO.Directory.CreateDirectory(String path, DirectorySecurity directorySecurity)
   at Adp.Streamline.ProductionLine.Domain.Commands.ManageLockedChannelCommand.LockPath()
   at Adp.Streamline.ProductionLine.Domain.Commands.ManageLockedChannelCommand.Execute() 
========================================
";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"813BC6FB959244598596A3C700CC1854"
"17/10/2014, 10:23:05:446";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.ManageLockedChannelCommandEvents for 0 event(s) and 0 parameter(s)";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"EDFC4DD537AA4AEF8440A3C700CC1859"
"17/10/2014, 10:23:05:456";"Info";"End step 5 execution successfully";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"5799669402CE4399ABA8A3C700CC185D"
"17/10/2014, 10:23:05:483";"Info";">> Begin execution step: 3C6FEC66DFD44A71AD1DA3C700CC126A; with order: 6";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"93B43D9046314240BACAA3C700CC1862"
"17/10/2014, 10:23:05:497";"Debug";"Command: 2A0761008F254C19AF4D1B20627A10C6; Name: Manage file";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"4EB6098B34794BBCA672A3C700CC1867"
"17/10/2014, 10:23:05:514";"Debug";"Registering parameters for step 3C6FEC66DFD44A71AD1DA3C700CC126A";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"FFE7B243CF574E278226A3C700CC186B"
"17/10/2014, 10:23:05:524";"Trace";"Set default parameter: pipeline_id; with value: 9181181E3C954DF6AF60CA400A4C5F95";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"2A338F7BB5E84B04AED7A3C700CC1870"
"17/10/2014, 10:23:05:536";"Trace";"Set default parameter: tid; with value: 010255";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E7CF9A6DFA2E466FBED3A3C700CC1875"
"17/10/2014, 10:23:05:543";"Trace";"Set default parameter: side; with value: Client";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"3A0EBECEBC3644AD9A28A3C700CC1875"
"17/10/2014, 10:23:05:552";"Trace";"Set default parameter: file_id; with value: 1696B1E514CC4B1AB031F6380A2DC352";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"0892B32953C148389C1BA3C700CC1879"
"17/10/2014, 10:23:05:563";"Trace";"Set default parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"961EA03ACE0749CF9601A3C700CC1879"
"17/10/2014, 10:23:05:572";"Trace";"Set default parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"F33921C3C3194841A92EA3C700CC187E"
"17/10/2014, 10:23:05:579";"Trace";"Set default parameter: file_type_id; with value: SIF";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"41C01D1EB9D44B8ABA35A3C700CC187E"
"17/10/2014, 10:23:05:589";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"8E59D48547F44ED6AD11A3C700CC1883"
"17/10/2014, 10:23:05:600";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E45F3A2243AF483E86DCA3C700CC1887"
"17/10/2014, 10:23:05:628";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"3F11C238E20345AE9807A3C700CC1891"
"17/10/2014, 10:23:05:641";"Trace";"Resolving parameter: file_path; with value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b};";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"A309E8E646FD4DCD8398A3C700CC1891"
"17/10/2014, 10:23:05:648";"Trace";"Resolving parameter: file_type_id; with value: SIF;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"5F59CF67AF8A453DB94DA3C700CC1896"
"17/10/2014, 10:23:05:662";"Trace";"Get execution parameter: file_status; Value: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"5FA41B401D3342CBA86CA3C700CC189A"
"17/10/2014, 10:23:05:681";"Trace";"Get execution parameter: file_status; Value: 4";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"58EF38EAFB854A5A8672A3C700CC189F"
"17/10/2014, 10:23:05:689";"Trace";"Resolving execution parameter: file_status; with value: 4;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"F2CAB701BF3948AA910AA3C700CC189F"
"17/10/2014, 10:23:05:713";"Trace";"Resolving parameter: workfolder_folder; with value: \\ind021\Workfolder;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"5C46BB53541D46428891A3C700CC18A8"
"17/10/2014, 10:23:05:736";"Trace";"Resolving parameter: file_name; with value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt;";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"54EB8BD4A12F42F292DDA3C700CC18AD"
"17/10/2014, 10:23:05:759";"Info";"File 'EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt' with sourcefolder '\\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}' was succesfully moved to '\\ind021\Workfolder\accepted\20141017\EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt'";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"F8520458ACE0407A8822A3C700CC18B6"
"17/10/2014, 10:23:05:775";"Debug";"File path updated. Old path: \\ind021\Workfolder\accepted\20141017\EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt; New path: \\ind021\Workfolder\accepted\20141017";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"BF37EB78B5D84F4EA48FA3C700CC18BB"
"17/10/2014, 10:23:05:807";"Trace";"Set execution parameter: file_name; Value: EP2_010255_20141017_102257_FR003814_000000_0000SIF_00006_FILE_SIFsignOffV1.txt";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"CE538884714245649ED8A3C700CC18C4"
"17/10/2014, 10:23:05:837";"Trace";"Set execution parameter: receive_file_path; Value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1A9D3A015B7A4335A513A3C700CC18CE"
"17/10/2014, 10:23:05:868";"Trace";"Set execution parameter: file_path; Value: \\ind021\Workfolder\accepted\20141017";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"D441523D3FA946D39861A3C700CC18D7"
"17/10/2014, 10:23:05:913";"Trace";"Set execution parameter: input_file_info_file_path; Value: \\ind021\Workfolder\accepted\20141017";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"643E2F018AEC4E668EDEA3C700CC18E5"
"17/10/2014, 10:23:05:996";"Trace";"Set execution parameter: input_file_info_receive_folder; Value: \\ind021\NPRSin\{6497ec54b333431da47fc0e9ab4ea80b}";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"AE4B9509058F4534A2F4A3C700CC18FD"
"17/10/2014, 10:23:06:011";"Info";"End step 6 execution successfully";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"0BBD722CFF2E4B04933CA3C700CC1901"
"17/10/2014, 10:23:06:040";"Info";">> Begin execution step: 5F8E3760239344679874A3C700CC126A; with order: 7";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"063B2C9E125E4870A865A3C700CC190B"
"17/10/2014, 10:23:06:049";"Debug";"Command: FC180CE58B1241A79323B4782A0669EA; Name: Log data in legacy UhraFileEvents table";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"AB8306CB47414F6DBCC0A3C700CC190B"
"17/10/2014, 10:23:06:060";"Debug";"Registering parameters for step 5F8E3760239344679874A3C700CC126A";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"E674B8EF357542CE8E53A3C700CC190F"
"17/10/2014, 10:23:06:079";"Trace";"Set default parameter: pipeline_id; with value: 9181181E3C954DF6AF60CA400A4C5F95";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1E3B3798634D4B93AD3CA3C700CC1914"
"17/10/2014, 10:23:06:089";"Trace";"Set default parameter: tid; with value: 010255";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"CE0DC6E0A13144D3A758A3C700CC1919"
"17/10/2014, 10:23:06:098";"Trace";"Set default parameter: side; with value: Client";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"EED8FBF495EF4A3386EDA3C700CC191D"
"17/10/2014, 10:23:06:108";"Trace";"Set default parameter: file_id; with value: 1696B1E514CC4B1AB031F6380A2DC352";"";"Technical";"9181181E3C954DF6AF60CA400A4C5F95";"1CC5FCDBAD3549CEAD87A3C700CC191D"
